customer_id,recency_days,frequency,monetary,first_order,country,channel,tenure_days,avg_order_value,r_score,f_score,m_score,rfm_score,segment
C53111,14,4,1721.2200000000003,2023-10-11,Germany,Organic Search,448,430.30500000000006,5,5,5,15,Champions
C53114,67,2,164.73000000000002,2024-02-27,Germany,Organic Search,309,82.36500000000001,3,4,2,9,Potential Loyal
C53115,240,2,540.63,2024-05-02,Netherlands,Organic Search,244,270.315,2,4,3,9,At Risk
C53117,227,1,214.92,2024-05-19,Austria,Paid Social,227,214.92,2,2,2,6,Hibernating
C53118,21,3,1840.9299999999998,2024-05-03,Spain,Direct,243,613.6433333333333,5,5,5,15,Champions
C53119,151,4,726.63,2024-01-06,Spain,Organic Search,361,181.6575,2,5,4,11,At Risk
C53121,212,1,46.61,2024-06-03,Germany,Direct,212,46.61,2,2,1,5,Hibernating
C53122,42,2,1629.34,2024-09-22,Germany,Organic Search,101,814.67,4,4,5,13,Champions
C53124,15,3,537.92,2024-09-17,Spain,Email,106,179.30666666666664,5,5,3,13,Loyal
C53125,263,1,137.1,2024-04-13,Italy,Referral,263,137.1,1,2,2,5,Hibernating
C53126,28,2,126.05000000000001,2024-11-14,Germany,Organic Search,48,63.025000000000006,4,4,1,9,New / Promising
C53130,165,3,633.07,2023-07-25,France,Organic Search,526,211.02333333333334,2,5,4,11,At Risk
C53131,35,4,705.51,2023-04-17,Germany,Organic Search,625,176.3775,4,5,4,13,Champions
C53132,406,1,321.40999999999997,2023-11-22,Germany,Direct,406,321.40999999999997,1,2,3,6,Hibernating
C53133,18,3,942.74,2024-10-25,Italy,Organic Search,68,314.24666666666667,5,5,4,14,Champions
C53139,117,1,40.32,2024-09-06,Germany,Paid Social,117,40.32,3,2,1,6,Needs Attention
C53140,250,2,348.49,2023-09-02,Germany,Paid Social,487,174.245,2,4,3,9,At Risk
C53141,43,1,171.04000000000002,2024-11-19,Austria,Organic Search,43,171.04000000000002,4,2,2,8,Potential Loyal
C53142,78,1,245.52999999999997,2024-10-15,France,Organic Search,78,245.52999999999997,3,2,2,7,Potential Loyal
C53143,34,2,1593.59,2024-11-25,Germany,Email,37,796.795,4,4,5,13,Champions
C53144,185,2,686.46,2023-12-26,Germany,Organic Search,372,343.23,2,4,4,10,At Risk
C53145,358,3,1724.86,2023-11-03,Germany,Organic Search,425,574.9533333333333,1,5,5,11,At Risk
C53149,25,5,682.98,2023-04-01,Austria,Paid Social,641,136.596,4,5,4,13,Champions
C53154,91,2,665.99,2024-09-10,Italy,Organic Search,113,332.995,3,4,4,11,Loyal
C53155,9,2,233.57,2024-06-28,Austria,Direct,187,116.785,5,4,2,11,Potential Loyal
C53156,626,1,265.65999999999997,2023-04-16,France,Referral,626,265.65999999999997,1,2,2,5,Hibernating
C53159,32,2,466.07,2024-11-19,France,Organic Search,43,233.035,4,4,3,11,Loyal
C53160,64,3,701.34,2024-09-29,France,Email,94,233.78,3,5,4,12,Loyal
C53161,83,2,221.05,2024-08-11,Germany,Paid Social,143,110.525,3,4,2,9,Potential Loyal
C53162,8,6,1161.49,2023-12-23,Italy,Email,375,193.58166666666668,5,5,5,15,Champions
C53164,41,3,993.61,2024-05-04,Netherlands,Paid Social,242,331.2033333333333,4,5,5,14,Champions
C53165,182,1,455.65,2024-07-03,Germany,Organic Search,182,455.65,2,2,3,7,Hibernating
C53166,20,8,3611.58,2024-02-27,Austria,Organic Search,309,451.4475,5,5,5,15,Champions
C53170,366,1,11.11,2024-01-01,Netherlands,Direct,366,11.11,1,2,1,4,Hibernating
C53171,360,3,570.51,2023-11-06,Spain,Referral,422,190.17,1,5,4,10,At Risk
C53172,20,1,265.67,2024-12-12,Germany,Referral,20,265.67,5,2,2,9,Potential Loyal
C53173,22,6,727.27,2024-06-07,Spain,Paid Social,208,121.21166666666666,5,5,4,14,Champions
C53175,3,3,1038.86,2024-08-31,Germany,Direct,123,346.28666666666663,5,5,5,15,Champions
C53176,28,4,606.0,2024-09-17,Germany,Email,106,151.5,4,5,4,13,Champions
C53180,226,1,393.6,2024-05-20,Austria,Organic Search,226,393.6,2,2,3,7,Hibernating
C53181,243,1,27.34,2024-05-03,Germany,Email,243,27.34,2,2,1,5,Hibernating
C53182,357,2,264.77,2023-05-13,Italy,Referral,599,132.385,1,4,2,7,At Risk
C53183,7,1,72.63,2024-12-25,Germany,Organic Search,7,72.63,5,2,1,8,New / Promising
C53184,20,1,406.49,2024-12-12,Netherlands,Organic Search,20,406.49,5,2,3,10,Potential Loyal
C53186,158,1,261.92,2024-07-27,Spain,Organic Search,158,261.92,2,2,2,6,Hibernating
C53187,49,2,1387.6,2024-11-05,Netherlands,Organic Search,57,693.8,4,4,5,13,Champions
C53188,3,2,465.35,2024-12-18,Austria,Email,14,232.675,5,4,3,12,Loyal
C53189,606,1,172.4,2023-05-06,Germany,Referral,606,172.4,1,2,2,5,Hibernating
C53192,116,1,157.06,2024-09-07,Germany,Paid Social,116,157.06,3,2,2,7,Potential Loyal
C53193,4,2,461.78999999999996,2024-04-04,Germany,Organic Search,272,230.89499999999998,5,4,3,12,Loyal
C53196,21,1,606.54,2024-12-11,Spain,Paid Social,21,606.54,5,2,4,11,Potential Loyal
C53199,34,6,661.45,2023-04-06,Germany,Organic Search,636,110.24166666666667,4,5,4,13,Champions
C53201,237,3,2295.1800000000003,2023-12-10,Netherlands,Organic Search,388,765.0600000000001,2,5,5,12,At Risk
C53203,75,1,234.42,2024-10-18,Germany,Organic Search,75,234.42,3,2,2,7,Potential Loyal
C53205,156,2,359.53,2024-07-21,France,Paid Social,164,179.765,2,4,3,9,At Risk
C53206,114,2,833.59,2024-03-26,Germany,Referral,281,416.795,3,4,4,11,Loyal
C53207,215,3,1185.76,2024-04-22,Germany,Direct,254,395.25333333333333,2,5,5,12,At Risk
C53208,118,2,492.35,2023-02-11,Germany,Paid Social,690,246.175,3,4,3,10,Loyal
C53213,27,1,52.93,2024-12-05,Austria,Organic Search,27,52.93,4,2,1,7,New / Promising
C53214,193,1,79.59,2024-06-22,Germany,Direct,193,79.59,2,2,1,5,Hibernating
C53215,36,6,1397.96,2024-06-16,Netherlands,Organic Search,199,232.99333333333334,4,5,5,14,Champions
C53217,11,2,231.23,2024-12-06,France,Paid Social,26,115.615,5,4,2,11,Potential Loyal
C53218,45,1,28.48,2024-11-17,Germany,Email,45,28.48,4,2,1,7,New / Promising
C53219,297,2,877.26,2023-03-20,Spain,Organic Search,653,438.63,1,4,4,9,At Risk
C53221,151,1,256.95,2024-08-03,Germany,Referral,151,256.95,2,2,2,6,Hibernating
C53222,99,2,177.06,2024-07-18,Germany,Paid Social,167,88.53,3,4,2,9,Potential Loyal
C53223,8,3,568.72,2024-08-01,Germany,Paid Social,153,189.57333333333335,5,5,4,14,Champions
C53224,512,1,45.61,2023-08-08,Austria,Referral,512,45.61,1,2,1,4,Hibernating
C53225,5,1,177.82,2024-12-27,Netherlands,Referral,5,177.82,5,2,2,9,Potential Loyal
C53226,43,2,422.36,2024-08-06,Germany,Paid Social,148,211.18,4,4,3,11,Loyal
C53228,347,1,49.269999999999996,2024-01-20,Germany,Organic Search,347,49.269999999999996,1,2,1,4,Hibernating
C53229,346,2,231.29,2023-08-05,France,Organic Search,515,115.645,1,4,2,7,At Risk
C53230,450,1,234.42,2023-10-09,Germany,Organic Search,450,234.42,1,2,2,5,Hibernating
C53232,114,1,216.93,2024-09-09,France,Organic Search,114,216.93,3,2,2,7,Potential Loyal
C53236,565,1,204.97,2023-06-16,France,Email,565,204.97,1,2,2,5,Hibernating
C53237,132,1,668.1,2024-08-22,Spain,Email,132,668.1,3,2,4,9,Potential Loyal
C53240,104,2,207.16,2024-04-13,Germany,Organic Search,263,103.58,3,4,2,9,Potential Loyal
C53241,27,1,1215.11,2024-12-05,Austria,Paid Social,27,1215.11,4,2,5,11,Potential Loyal
C53243,118,3,510.23,2024-05-18,Germany,Direct,228,170.07666666666668,3,5,3,11,Loyal
C53244,177,7,3508.56,2023-04-23,Germany,Organic Search,619,501.22285714285715,2,5,5,12,At Risk
C53245,17,2,106.94,2024-05-28,Germany,Referral,218,53.47,5,4,1,10,New / Promising
C53248,25,1,115.58,2024-12-07,Austria,Organic Search,25,115.58,4,2,1,7,New / Promising
C53249,100,2,621.3699999999999,2024-05-24,Germany,Organic Search,222,310.68499999999995,3,4,4,11,Loyal
C53251,4,1,105.41,2024-12-28,Austria,Paid Social,4,105.41,5,2,1,8,New / Promising
C53252,135,2,974.8699999999999,2024-05-26,Germany,Organic Search,220,487.43499999999995,2,4,5,11,At Risk
C53253,17,5,532.41,2024-05-07,France,Direct,239,106.482,5,5,3,13,Loyal
C53254,155,1,563.5,2024-07-30,Netherlands,Paid Social,155,563.5,2,2,4,8,Can't Lose Them
C53255,98,1,18.83,2024-09-25,Germany,Paid Social,98,18.83,3,2,1,6,Needs Attention
C53257,16,1,88.11,2024-12-16,Austria,Paid Social,16,88.11,5,2,1,8,New / Promising
C53258,60,3,1312.79,2023-06-04,Germany,Paid Social,577,437.59666666666664,3,5,5,13,Loyal
C53261,149,5,2613.08,2023-10-20,Austria,Organic Search,439,522.616,2,5,5,12,At Risk
C53262,98,1,100.2,2024-09-25,Italy,Paid Social,98,100.2,3,2,1,6,Needs Attention
C53263,80,2,230.48,2024-09-11,Spain,Organic Search,112,115.24,3,4,2,9,Potential Loyal
C53264,23,5,1679.74,2024-03-04,Netherlands,Direct,303,335.948,5,5,5,15,Champions
C53265,13,3,1226.82,2023-06-17,Netherlands,Organic Search,564,408.94,5,5,5,15,Champions
C53268,1,2,129.15,2024-12-21,Germany,Email,11,64.575,5,4,2,11,Potential Loyal
C53269,24,1,132.38,2024-12-08,Netherlands,Organic Search,24,132.38,4,2,2,8,Potential Loyal
C53270,15,1,361.56,2024-12-17,Austria,Organic Search,15,361.56,5,2,3,10,Potential Loyal
C53272,208,1,84.11,2024-06-07,Spain,Direct,208,84.11,2,2,1,5,Hibernating
C53273,47,2,229.13,2024-08-01,Netherlands,Paid Social,153,114.565,4,4,2,10,Potential Loyal
C53275,92,4,791.76,2024-06-10,Germany,Email,205,197.94,3,5,4,12,Loyal
C53276,227,4,829.53,2023-12-07,Germany,Paid Social,391,207.3825,2,5,4,11,At Risk
C53277,59,3,1003.04,2024-08-29,Germany,Organic Search,125,334.34666666666664,3,5,5,13,Loyal
C53279,59,3,198.67000000000002,2023-06-18,Germany,Organic Search,563,66.22333333333334,3,5,2,10,Potential Loyal
C53281,120,1,17.47,2024-09-03,Germany,Referral,120,17.47,3,2,1,6,Needs Attention
C53282,328,1,22.43,2024-02-08,Austria,Organic Search,328,22.43,1,2,1,4,Hibernating
C53283,312,3,389.12,2023-08-16,Austria,Email,504,129.70666666666668,1,5,3,9,At Risk
C53284,19,1,520.1999999999999,2024-12-13,Germany,Referral,19,520.1999999999999,5,2,3,10,Potential Loyal
C53285,189,2,77.91,2023-10-01,Germany,Email,458,38.955,2,4,1,7,At Risk
C53287,539,1,499.95,2023-07-12,Germany,Organic Search,539,499.95,1,2,3,6,Hibernating
C53289,294,3,1868.6299999999999,2023-04-30,Germany,Email,612,622.8766666666667,1,5,5,11,At Risk
C53291,186,1,80.75,2024-06-29,Italy,Organic Search,186,80.75,2,2,1,5,Hibernating
C53295,336,2,657.66,2023-12-08,Germany,Referral,390,328.83,1,4,4,9,At Risk
C53296,12,1,256.71,2024-12-20,Italy,Referral,12,256.71,5,2,2,9,Potential Loyal
C53298,14,2,524.79,2024-12-02,Netherlands,Paid Social,30,262.395,5,4,3,12,Loyal
C53300,23,4,822.1500000000001,2023-01-17,France,Paid Social,715,205.53750000000002,5,5,4,14,Champions
C53302,184,2,848.53,2024-03-28,France,Email,279,424.265,2,4,4,10,At Risk
C53304,424,3,668.69,2023-04-10,Germany,Organic Search,632,222.89666666666668,1,5,4,10,At Risk
C53305,60,2,144.66,2024-08-24,Germany,Email,130,72.33,3,4,2,9,Potential Loyal
C53309,159,1,90.68,2024-07-26,Germany,Organic Search,159,90.68,2,2,1,5,Hibernating
C53310,528,2,894.22,2023-01-05,Netherlands,Email,727,447.11,1,4,4,9,At Risk
C53311,10,4,1982.13,2024-06-23,Spain,Paid Social,192,495.5325,5,5,5,15,Champions
C53312,39,5,1610.56,2024-04-17,Germany,Organic Search,259,322.11199999999997,4,5,5,14,Champions
C53313,45,1,160.51,2024-11-17,Germany,Direct,45,160.51,4,2,2,8,Potential Loyal
C53315,40,2,430.33000000000004,2024-10-31,Spain,Email,62,215.16500000000002,4,4,3,11,Loyal
C53316,111,2,98.13,2024-06-08,Spain,Referral,207,49.065,3,4,1,8,Needs Attention
C53317,213,1,267.4,2024-06-02,Germany,Paid Social,213,267.4,2,2,2,6,Hibernating
C53318,32,2,197.0,2024-11-25,Germany,Paid Social,37,98.5,4,4,2,10,Potential Loyal
C53319,360,2,285.99,2023-03-28,France,Organic Search,645,142.995,1,4,2,7,At Risk
C53320,16,3,164.73,2024-12-06,Germany,Organic Search,26,54.91,5,5,2,12,Potential Loyal
C53321,108,1,144.87,2024-09-15,Spain,Paid Social,108,144.87,3,2,2,7,Potential Loyal
C53323,290,1,165.93,2024-03-17,Netherlands,Referral,290,165.93,1,2,2,5,Hibernating
C53324,139,1,732.45,2024-08-15,Spain,Paid Social,139,732.45,2,2,4,8,Can't Lose Them
C53325,317,2,430.59000000000003,2023-08-29,Italy,Email,491,215.29500000000002,1,4,3,8,At Risk
C53326,236,1,203.51,2024-05-10,Netherlands,Referral,236,203.51,2,2,2,6,Hibernating
C53327,129,1,1730.4899999999998,2024-08-25,Italy,Direct,129,1730.4899999999998,3,2,5,10,Potential Loyal
C53330,229,3,827.39,2024-03-09,Germany,Referral,298,275.7966666666667,2,5,4,11,At Risk
C53331,420,1,552.3599999999999,2023-11-08,Italy,Organic Search,420,552.3599999999999,1,2,4,7,Can't Lose Them
C53332,104,2,720.79,2024-08-02,Spain,Paid Social,152,360.395,3,4,4,11,Loyal
C53333,123,1,397.40999999999997,2024-08-31,Germany,Organic Search,123,397.40999999999997,3,2,3,8,Potential Loyal
C53334,23,3,594.14,2024-10-05,Germany,Email,88,198.04666666666665,5,5,4,14,Champions
C53335,208,2,816.49,2023-08-10,Germany,Email,510,408.245,2,4,4,10,At Risk
C53336,92,4,1553.51,2024-05-31,Germany,Paid Social,215,388.3775,3,5,5,13,Loyal
C53337,194,1,489.56,2024-06-21,Spain,Referral,194,489.56,2,2,3,7,Hibernating
C53338,405,1,223.35000000000002,2023-11-23,Germany,Paid Social,405,223.35000000000002,1,2,2,5,Hibernating
C53339,6,6,2425.7999999999997,2024-04-04,Austria,Paid Social,272,404.29999999999995,5,5,5,15,Champions
C53341,76,1,43.11,2024-10-17,Germany,Direct,76,43.11,3,2,1,6,Needs Attention
C53342,529,2,389.13,2023-06-16,Germany,Referral,565,194.565,1,4,3,8,At Risk
C53343,417,1,97.05,2023-11-11,Italy,Organic Search,417,97.05,1,2,1,4,Hibernating
C53345,407,1,47.44,2023-11-21,France,Organic Search,407,47.44,1,2,1,4,Hibernating
C53346,150,1,177.92,2024-08-04,Germany,Paid Social,150,177.92,2,2,2,6,Hibernating
C53348,27,4,930.0799999999999,2024-09-11,Spain,Direct,112,232.51999999999998,4,5,4,13,Champions
C53349,210,1,23.49,2024-06-05,Austria,Email,210,23.49,2,2,1,5,Hibernating
C53350,3,3,167.54,2023-10-13,Netherlands,Paid Social,446,55.846666666666664,5,5,2,12,Potential Loyal
C53351,1,3,321.81,2024-12-31,Spain,Organic Search,1,107.27,5,5,3,13,Loyal
C53352,24,1,183.3,2024-12-08,Germany,Paid Social,24,183.3,4,2,2,8,Potential Loyal
C53354,26,2,636.1400000000001,2024-11-30,Germany,Email,32,318.07000000000005,4,4,4,12,Champions
C53356,419,1,506.64,2023-11-09,Italy,Referral,419,506.64,1,2,3,6,Hibernating
C53358,185,1,277.41999999999996,2024-06-30,France,Organic Search,185,277.41999999999996,2,2,2,6,Hibernating
C53362,98,1,67.7,2024-09-25,Austria,Email,98,67.7,3,2,1,6,Needs Attention
C53363,403,1,147.42,2023-11-25,Germany,Paid Social,403,147.42,1,2,2,5,Hibernating
C53365,133,2,1462.35,2024-03-14,Spain,Organic Search,293,731.175,3,4,5,12,Loyal
C53366,262,1,113.68,2024-04-14,Austria,Organic Search,262,113.68,2,2,1,5,Hibernating
C53368,71,3,887.22,2023-12-13,Netherlands,Organic Search,385,295.74,3,5,4,12,Loyal
C53371,223,2,24.560000000000002,2024-03-08,Austria,Organic Search,299,12.280000000000001,2,4,1,7,At Risk
C53372,183,4,403.01,2023-01-16,Germany,Paid Social,716,100.7525,2,5,3,10,At Risk
C53373,234,1,183.66,2024-05-12,Netherlands,Organic Search,234,183.66,2,2,2,6,Hibernating
C53375,11,2,402.63,2024-12-01,Spain,Organic Search,31,201.315,5,4,3,12,Loyal
C53377,408,1,180.16,2023-11-20,Austria,Paid Social,408,180.16,1,2,2,5,Hibernating
C53378,17,6,2085.87,2023-08-06,Germany,Paid Social,514,347.645,5,5,5,15,Champions
C53379,20,1,206.17000000000002,2024-12-12,Germany,Email,20,206.17000000000002,5,2,2,9,Potential Loyal
C53380,189,2,1003.95,2024-03-16,Germany,Referral,291,501.975,2,4,5,11,At Risk
C53381,72,3,758.16,2023-12-18,Germany,Organic Search,380,252.72,3,5,4,12,Loyal
C53383,61,3,487.88,2024-06-04,Spain,Direct,211,162.62666666666667,3,5,3,11,Loyal
C53384,78,4,855.03,2024-07-29,Germany,Paid Social,156,213.7575,3,5,4,12,Loyal
C53385,210,1,88.21,2024-06-05,Spain,Email,210,88.21,2,2,1,5,Hibernating
C53386,110,3,297.13,2023-09-23,France,Email,466,99.04333333333334,3,5,3,11,Loyal
C53387,30,1,465.35,2024-12-02,Netherlands,Paid Social,30,465.35,4,2,3,9,Potential Loyal
C53388,96,1,68.03999999999999,2024-09-27,Spain,Organic Search,96,68.03999999999999,3,2,1,6,Needs Attention
C53392,65,1,58.97,2024-10-28,France,Referral,65,58.97,3,2,1,6,Needs Attention
C53393,40,1,67.52,2024-11-22,Italy,Email,40,67.52,4,2,1,7,New / Promising
C53395,17,1,73.58,2024-12-15,Germany,Direct,17,73.58,5,2,1,8,New / Promising
C53396,67,2,250.54,2024-03-24,Germany,Email,283,125.27,3,4,2,9,Potential Loyal
C53397,148,1,16.6,2024-08-06,Spain,Organic Search,148,16.6,2,2,1,5,Hibernating
C53398,111,1,34.14,2024-09-12,Germany,Paid Social,111,34.14,3,2,1,6,Needs Attention
C53399,719,1,48.379999999999995,2023-01-13,Netherlands,Email,719,48.379999999999995,1,2,1,4,Hibernating
C53401,25,8,3199.77,2024-05-04,Germany,Organic Search,242,399.97125,4,5,5,14,Champions
C53403,99,4,324.66999999999996,2023-08-24,Germany,Paid Social,496,81.16749999999999,3,5,3,11,Loyal
C53404,95,4,932.9300000000001,2024-05-23,Germany,Paid Social,223,233.23250000000002,3,5,4,12,Loyal
C53406,577,1,198.54000000000002,2023-06-04,Austria,Paid Social,577,198.54000000000002,1,2,2,5,Hibernating
C53409,372,1,54.68,2023-12-26,Germany,Email,372,54.68,1,2,1,4,Hibernating
C53411,363,1,30.59,2024-01-04,Austria,Email,363,30.59,1,2,1,4,Hibernating
C53413,633,1,21.33,2023-04-09,Austria,Email,633,21.33,1,2,1,4,Hibernating
C53414,57,1,160.48,2024-11-05,Germany,Organic Search,57,160.48,3,2,2,7,Potential Loyal
C53416,530,1,583.44,2023-07-21,France,Referral,530,583.44,1,2,4,7,Can't Lose Them
C53417,34,2,755.17,2024-10-15,Italy,Paid Social,78,377.585,4,4,4,12,Champions
C53420,521,1,544.73,2023-07-30,Germany,Email,521,544.73,1,2,4,7,Can't Lose Them
C53421,501,1,48.91,2023-08-19,France,Email,501,48.91,1,2,1,4,Hibernating
C53422,108,2,690.73,2024-08-30,Austria,Email,124,345.365,3,4,4,11,Loyal
C53423,209,1,131.68,2024-06-06,Germany,Direct,209,131.68,2,2,2,6,Hibernating
C53424,541,1,294.11,2023-07-10,Netherlands,Paid Social,541,294.11,1,2,3,6,Hibernating
C53425,111,2,246.93,2024-08-04,France,Email,150,123.465,3,4,2,9,Potential Loyal
C53426,523,1,544.3199999999999,2023-07-28,Italy,Paid Social,523,544.3199999999999,1,2,3,6,Hibernating
C53427,361,1,108.91000000000001,2024-01-06,Germany,Email,361,108.91000000000001,1,2,1,4,Hibernating
C53428,378,2,408.88,2023-12-15,Italy,Paid Social,383,204.44,1,4,3,8,At Risk
C53429,322,3,884.89,2023-05-25,Germany,Referral,587,294.9633333333333,1,5,4,10,At Risk
C53432,13,4,1049.37,2024-03-08,Germany,Organic Search,299,262.3425,5,5,5,15,Champions
C53436,45,3,390.85,2024-07-16,Italy,Paid Social,169,130.28333333333333,4,5,3,12,Loyal
C53437,234,1,65.53999999999999,2024-05-12,Netherlands,Paid Social,234,65.53999999999999,2,2,1,5,Hibernating
C53441,207,2,400.91999999999996,2024-05-19,Spain,Referral,227,200.45999999999998,2,4,3,9,At Risk
C53444,83,1,101.28,2024-10-10,Germany,Email,83,101.28,3,2,1,6,Needs Attention
C53446,86,3,778.56,2023-05-07,Germany,Organic Search,605,259.52,3,5,4,12,Loyal
C53448,283,1,286.18,2024-03-24,Germany,Organic Search,283,286.18,1,2,2,5,Hibernating
C53450,12,2,1297.02,2024-06-02,Germany,Organic Search,213,648.51,5,4,5,14,Champions
C53453,11,1,770.06,2024-12-21,Spain,Paid Social,11,770.06,5,2,4,11,Potential Loyal
C53454,311,1,89.33,2024-02-25,Germany,Referral,311,89.33,1,2,1,4,Hibernating
C53458,15,3,481.74,2024-03-02,France,Organic Search,305,160.58,5,5,3,13,Loyal
C53460,462,2,365.90000000000003,2023-08-14,France,Organic Search,506,182.95000000000002,1,4,3,8,At Risk
C53461,43,2,417.15999999999997,2023-11-27,France,Paid Social,401,208.57999999999998,4,4,3,11,Loyal
C53462,17,1,1028.93,2024-12-15,Germany,Paid Social,17,1028.93,5,2,5,12,Potential Loyal
C53464,383,1,77.65,2023-12-15,Germany,Paid Social,383,77.65,1,2,1,4,Hibernating
C53466,128,1,532.49,2024-08-26,France,Email,128,532.49,3,2,3,8,Potential Loyal
C53467,14,2,1181.44,2024-06-30,Austria,Organic Search,185,590.72,5,4,5,14,Champions
C53469,58,1,331.93,2024-11-04,Germany,Paid Social,58,331.93,3,2,3,8,Potential Loyal
C53470,31,1,47.16,2024-12-01,Germany,Referral,31,47.16,4,2,1,7,New / Promising
C53471,8,5,550.54,2024-07-29,Germany,Direct,156,110.10799999999999,5,5,4,14,Champions
C53472,2,5,2492.74,2024-07-14,France,Organic Search,171,498.54799999999994,5,5,5,15,Champions
C53473,38,1,504.99,2024-11-24,Spain,Email,38,504.99,4,2,3,9,Potential Loyal
C53474,30,2,150.15,2024-11-27,Austria,Email,35,75.075,4,4,2,10,Potential Loyal
C53475,137,2,282.62,2024-07-27,France,Direct,158,141.31,2,4,2,8,At Risk
C53476,39,5,1157.59,2024-04-30,Germany,Organic Search,246,231.51799999999997,4,5,5,14,Champions
C53478,75,4,384.71000000000004,2024-08-20,Germany,Email,134,96.17750000000001,3,5,3,11,Loyal
C53479,126,3,1051.71,2023-06-11,Germany,Organic Search,570,350.57,3,5,5,13,Loyal
C53481,31,2,135.1,2024-08-26,Germany,Organic Search,128,67.55,4,4,2,10,Potential Loyal
C53482,1,5,709.5699999999999,2024-11-28,Germany,Paid Social,34,141.914,5,5,4,14,Champions
C53488,16,1,29.3,2024-12-16,Germany,Direct,16,29.3,5,2,1,8,New / Promising
C53489,133,2,141.63,2024-02-21,Germany,Organic Search,315,70.815,3,4,2,9,Potential Loyal
C53492,115,1,117.08000000000001,2024-09-08,Austria,Referral,115,117.08000000000001,3,2,1,6,Needs Attention
C53493,110,3,931.8199999999999,2024-06-03,France,Referral,212,310.6066666666666,3,5,4,12,Loyal
C53495,100,1,226.78,2024-09-23,France,Email,100,226.78,3,2,2,7,Potential Loyal
C53496,70,3,279.58000000000004,2023-08-08,France,Email,512,93.19333333333334,3,5,2,10,Potential Loyal
C53498,1,2,1334.08,2024-12-07,Austria,Direct,25,667.04,5,4,5,14,Champions
C53499,298,1,94.52,2024-03-09,Spain,Organic Search,298,94.52,1,2,1,4,Hibernating
C53500,607,1,698.67,2023-05-05,Germany,Paid Social,607,698.67,1,2,4,7,Can't Lose Them
C53503,68,1,15.62,2024-10-25,Netherlands,Organic Search,68,15.62,3,2,1,6,Needs Attention
C53504,205,5,1363.96,2023-04-17,Germany,Organic Search,625,272.79200000000003,2,5,5,12,At Risk
C53507,38,3,221.16,2023-12-12,Germany,Organic Search,386,73.72,4,5,2,11,Potential Loyal
C53508,35,3,570.54,2023-12-25,Spain,Email,373,190.17999999999998,4,5,4,13,Champions
C53509,116,2,1210.1599999999999,2024-08-31,Spain,Email,123,605.0799999999999,3,4,5,12,Loyal
C53510,52,1,429.28,2024-11-10,France,Email,52,429.28,3,2,3,8,Potential Loyal
C53511,30,1,186.12,2024-12-02,Spain,Email,30,186.12,4,2,2,8,Potential Loyal
C53512,504,1,284.73999999999995,2023-08-16,Germany,Direct,504,284.73999999999995,1,2,2,5,Hibernating
C53513,125,2,387.73,2024-06-02,Germany,Paid Social,213,193.865,3,4,3,10,Loyal
C53514,2,3,927.37,2024-12-03,Germany,Organic Search,29,309.12333333333333,5,5,4,14,Champions
C53515,243,2,781.35,2023-11-03,France,Email,425,390.675,2,4,4,10,At Risk
C53516,1,5,688.93,2024-12-20,Germany,Paid Social,12,137.786,5,5,4,14,Champions
C53517,245,2,74.35,2023-01-15,Italy,Paid Social,717,37.175,2,4,1,7,At Risk
C53519,32,2,321.73,2024-03-02,Germany,Organic Search,305,160.865,4,4,3,11,Loyal
C53520,12,1,281.98,2024-12-20,Netherlands,Direct,12,281.98,5,2,2,9,Potential Loyal
C53521,135,1,187.98,2024-08-19,Germany,Organic Search,135,187.98,2,2,2,6,Hibernating
C53522,93,6,1767.13,2023-12-27,Austria,Email,371,294.5216666666667,3,5,5,13,Loyal
C53525,269,1,16.74,2024-04-07,Netherlands,Organic Search,269,16.74,1,2,1,4,Hibernating
C53526,44,1,144.63,2024-11-18,Germany,Paid Social,44,144.63,4,2,2,8,Potential Loyal
C53527,3,2,600.68,2024-12-04,Germany,Paid Social,28,300.34,5,4,4,13,Champions
C53529,93,1,445.4,2024-09-30,Italy,Email,93,445.4,3,2,3,8,Potential Loyal
C53530,45,1,154.17,2024-11-17,Netherlands,Organic Search,45,154.17,4,2,2,8,Potential Loyal
C53531,46,2,474.09999999999997,2023-12-18,France,Organic Search,380,237.04999999999998,4,4,3,11,Loyal
C53532,100,1,499.4,2024-09-23,Germany,Organic Search,100,499.4,3,2,3,8,Potential Loyal
C53533,26,1,42.7,2024-12-06,Spain,Paid Social,26,42.7,4,2,1,7,New / Promising
C53534,102,2,287.94,2024-07-24,Germany,Paid Social,161,143.97,3,4,2,9,Potential Loyal
C53535,32,2,323.91999999999996,2024-11-28,Netherlands,Direct,34,161.95999999999998,4,4,3,11,Loyal
C53536,113,3,194.57999999999998,2023-06-28,Austria,Organic Search,553,64.86,3,5,2,10,Potential Loyal
C53538,22,2,703.34,2024-12-08,France,Email,24,351.67,5,4,4,13,Champions
C53539,139,2,397.58,2024-01-29,Germany,Email,338,198.79,2,4,3,9,At Risk
C53542,21,1,37.34,2024-12-11,Netherlands,Email,21,37.34,5,2,1,8,New / Promising
C53543,28,1,130.69,2024-12-04,Spain,Paid Social,28,130.69,4,2,2,8,Potential Loyal
C53545,28,2,929.45,2024-11-10,Germany,Organic Search,52,464.725,4,4,4,12,Champions
C53546,7,7,1732.4499999999998,2023-06-01,Austria,Email,580,247.4928571428571,5,5,5,15,Champions
C53547,315,1,68.39,2024-02-21,France,Email,315,68.39,1,2,1,4,Hibernating
