order_id,order_line,order_date,customer_id,product_id,quantity,unit_price,discount_pct,unit_cost,status
O204628,1,2023-08-29,C53106,P1011,1,294.03,0.0,229.34,completed
O204908,4,2024-10-24,C53312,P1079,2,85.12,0.0,55.33,completed
O203699,4,2023-10-05,C52458,P1070,1,30.38,0.0,14.58,completed
O205832,2,2023-09-02,C53976,P1015,1,234.42,0.0,182.85,completed
O201451,5,2023-03-15,C50954,P1015,1,234.42,0.0,182.85,completed
O202623,2,2024-04-19,C51759,P1024,3,166.5,0.0,129.87,completed
O203812,6,2024-05-04,C52520,P1119,1,54.65,0.0,30.6,completed
O203612,1,2024-09-01,C52394,P1083,1,46.95,5.0,32.12,completed
O203889,2,2024-11-29,C52568,P1109,2,29.87,20.0,20.91,completed
O200854,1,2024-07-16,C50577,P1039,1,31.07,5.0,20.28,completed
O203433,2,2023-10-05,C52274,P1090,1,77.14,0.0,50.14,completed
O204083,4,2024-08-14,C52716,P1055,1,26.8,0.0,12.86,completed
O205789,1,2023-09-13,C53945,P1037,1,46.67,0.0,28.94,completed
O201409,1,2023-01-13,C50925,P1005,2,43.39,30.0,48.35,completed
O201150,1,2024-07-26,C50766,P1042,1,64.82,0.0,40.19,completed
O201377,2,2024-07-25,C50901,P1098,2,10.37,15.0,4.88,completed
O201437,1,2023-05-09,C50946,P1089,2,78.6,0.0,51.09,returned
O204074,1,"Dec 15, 2024",C52709,P1061,1,13.98,10.0,7.45,completed
O205005,2,2024-03-16,C53380,P1016,2,101.7,10.0,88.14,completed
O203714,2,2024-09-04,C52460,P1104,2,24.41,0.0,9.76,completed
O200464,1,2024-06-06,C50331,P1032,1,34.27,15.0,25.0,completed
O201730,1,2024-02-28,C51135,P1015,3,222.7,5.0,182.85,completed
O205552,1,2024-11-27,C53778,P1076,1,61.75,30.0,57.34,completed
O201762,1,12/12/2024,C51162,P1090,4,54.0,30.0,50.14,completed
O203943,1,"Sep 02, 2023",C52615,P1108,3,13.49,15.0,6.35,completed
O201118,2,28/06/2023,C50751,P1030,3,61.28,0.0,37.99,completed
O200516,2,2024-09-15,C50374,P1092,1,17.47,0.0,6.99,completed
O200527,2,2023-12-08,C50381,P1030,1,49.02,20.0,37.99,completed
O200525,2,2024-11-24,C50381,P1062,2,22.78,20.0,13.67,completed
O200545,1,18/06/2024,C50394,P1074,1,71.39,10.0,51.56,completed
O202498,1,2024-11-25,C51665,P1080,2,45.81,10.0,33.09,completed
O205343,2,24/11/2023,C53631,P1090,2,61.71,20.0,50.14,completed
O202787,1,2024-10-01,C51856,P1066,1,47.32,0.0,22.71,completed
O203637,2,2024-10-25,C52410,P1113,2,18.23,0.0,10.21,completed
O203153,5,2023-10-28,C52076,P1114,4,11.91,0.0,6.67,completed
O202643,1,2024-11-12,C51770,P1115,1,25.43,0.0,14.24,completed
O202821,1,2024-12-03,C51880,P1018,3,74.89,30.0,83.44,completed
O200363,1,05/03/2024,C50265,P1045,1,52.37,0.0,32.47,completed
O201139,1,2024-12-03,C50761,P1088,2,42.53,30.0,39.49,completed
O203937,2,2024-02-10,C52613,P1058,1,64.89,0.0,31.15,completed
O205767,2,2024-12-31,C53935,P1001,2,214.35,,167.19,completed
O205263,2,2024-12-03,C53576,P1045,2,41.9,20.0,32.47,completed
O203069,2,2024-12-27,C52017,P1087,-1,46.61,0.0,,returned
O201301,1,2024-01-11,C50850,P1098,1,7.32,40.0,4.88,completed
O202546,3,15/10/2023,C51692,P1112,1,27.63,0.0,15.47,completed
O202837,3,2023-11-23,C51886,P1074,2,55.52,30.0,51.56,completed
O204854,2,2024-06-07,C53272,P1034,1,31.25,5.0,20.39,returned
O205573,1,2023-07-28,C53794,P1119,2,54.65,0.0,30.6,completed
O201454,3,2024-10-31,C50955,P1005,1,58.89,5.0,48.35,completed
O205647,3,14/11/2024,C53855,P1041,1,71.64,0.0,44.42,completed
O202280,1,2024-06-14,C51520,P1114,2,11.91,,6.67,completed
O200515,1,2024-05-24,C50372,P1114,1,11.91,0.0,6.67,completed
O205856,4,18/05/2024,C53988,P1114,5,11.91,0.0,6.67,completed
O202124,1,2024-09-02,C51422,P1090,2,65.57,15.0,50.14,completed
O203544,2,2024-12-20,C52357,P1117,1,22.05,20.0,15.43,completed
O203784,2,"Jul 19, 2024",C52509,P1045,2,49.75,5.0,32.47,completed
O201085,4,2024-11-23,C50729,P1104,4,21.97,10.0,9.76,completed
O203604,3,2024-12-04,C52389,P1026,1,33.14,20.0,25.69,completed
O200011,1,2023-09-23,C50004,P1070,1,28.86,5.0,14.58,completed
O201306,1,"Oct 10, 2024",C50854,P1015,2,234.42,0.0,182.85,completed
O205763,1,10/08/2024,C53931,P1078,4,62.55,5.0,42.8,completed
O203985,1,2023-04-03,C52646,P1012,3,236.34,15.0,216.88,completed
O204582,1,2024-06-07,C53070,P1071,2,18.65,0.0,8.95,completed
O202268,4,2024-11-28,C51512,P1057,1,26.33,10.0,14.04,completed
O200762,2,2024-12-16,C50520,P1065,3,41.05,10.0,21.89,completed
O201370,2,29/11/2024,C50898,P1099,1,19.2,10.0,8.53,completed
O202683,2,"Nov 09, 2024",C51799,P1096,2,10.19,0.0,4.08,completed
O201457,2,2024-10-13,C50955,P1057,2,29.26,0.0,14.04,completed
O200022,1,23/03/2024,C50015,P1009,1,152.66,15.0,140.09,completed
O202644,3,2023-11-28,C51770,P1016,1,67.8,40.0,88.14,completed
O203563,2,21/06/2024,C52364,P1053,1,17.19,0.0,8.25,completed
O203310,1,29/05/2024,C52184,P1005,2,61.99,0.0,48.35,completed
O202027,1,2024-12-15,C51348,P1109,1,29.87,20.0,20.91,completed
O204174,4,2024-06-23,C52759,P1113,1,18.23,0.0,10.21,completed
O200989,1,"Apr 14, 2024",C50676,P1104,3,24.41,0.0,9.76,completed
O203873,1,2024-08-06,C52564,P1106,1,16.74,0.0,6.7,completed
O200873,3,2024-12-12,C50584,P1085,1,21.88,30.0,20.32,completed
O203521,1,2024-12-29,C52347,P1044,1,55.48,0.0,34.4,
O205302,1,2024-06-15,C53607,P1095,1,9.25,0.0,3.7,completed
O201496,1,2024-10-17,C50982,P1084,3,46.46,5.0,31.79,completed
O204464,3,2023-11-09,C52987,P1083,1,46.95,5.0,32.12,completed
O202896,2,"Feb 02, 2024",C51915,P1030,1,58.22,5.0,37.99,completed
O202944,1,2024-06-18,C51943,P1060,2,48.64,5.0,24.58,completed
O203149,3,"Sep 10, 2024",C52074,P1061,1,15.53,0.0,7.45,completed
O205217,1,2024-08-15,C53539,P1082,1,41.93,0.0,27.25,completed
O200378,1,2024-12-08,C50273,P1047,1,34.31,30.0,23.53,completed
O201821,1,2024-10-15,C51204,P1014,1,336.97,0.0,262.84,completed
O202152,2,"Dec 14, 2024",C51434,P1017,3,199.83,10.0,173.18,
O201958,2,2024-06-15,C51300,P1060,4,51.2,0.0,24.58,completed
O200757,4,2024-04-13,C50516,P1095,1,9.25,0.0,3.7,completed
O201130,1,2023-01-04,C50758,P1004,2,212.86,30.0,237.19,completed
O202960,2,11/01/2024,C51953,P1100,1,10.12,20.0,5.06,completed
O202294,3,2024-02-17,C51538,P1009,1,179.6,0.0,140.09,completed
O205306,1,2023-01-07,C53607,P1056,1,17.39,30.0,11.92,completed
O203265,1,30/12/2024,C52162,P1090,2,77.14,0.0,50.14,completed
O204053,1,17/05/2023,C52695,P1054,1,28.68,0.0,13.77,completed
O202250,3,2024-06-12,C51506,P1094,2,17.6,0.0,7.04,completed
O204523,1,2024-07-22,C53031,P1114,1,11.91,0.0,6.67,completed
O203515,1,2024-07-10,C52338,P1112,1,27.63,0.0,15.47,completed
O203613,2,2024-06-02,C52395,P1111,4,28.96,5.0,17.07,completed
O201330,1,"Sep 13, 2024",C50875,P1048,1,36.62,0.0,17.58,completed
O204362,5,14/12/2023,C52911,P1056,1,19.87,20.0,11.92,completed
O202156,1,2023-12-06,C51435,P1103,2,11.03,30.0,6.3,completed
O202216,2,15/07/2023,C51481,P1016,5,113.0,0.0,88.14,completed
O204022,2,2023-01-24,C52667,P1015,2,234.42,0.0,182.85,completed
O204834,1,2023-12-17,C53261,P1068,2,18.83,30.0,12.91,completed
O202831,2,2024-04-28,C51885,P1069,2,48.72,0.0,23.39,completed
O202336,4,2023-01-15,C51566,P1056,1,22.36,10.0,11.92,completed
O200220,1,2024-08-26,C50152,P1095,1,9.25,0.0,3.7,completed
O205215,1,2024-12-08,C53538,P1030,5,42.9,30.0,37.99,completed
O202843,3,2024-03-28,C51892,P1026,3,41.43,0.0,25.69,completed
O201753,3,2024-03-30,C51155,P1068,1,26.9,0.0,12.91,completed
O204749,1,2024-04-04,C53193,P1072,1,19.89,0.0,9.55,completed
O202343,1,2024-08-19,C51569,P1060,1,51.2,0.0,24.58,completed
O202348,4,2024-11-30,C51570,P1114,1,8.34,30.0,6.67,completed
O204100,2,2023-12-21,C52725,P1088,1,54.68,10.0,39.49,completed
O200935,2,2024-02-26,C50629,P1078,1,65.84,0.0,42.8,completed
O204926,2,17/03/2024,C53323,P1050,1,34.14,0.0,16.39,completed
O203583,2,2024-11-02,C52376,P1062,1,28.48,0.0,13.67,completed
O201149,1,2024-12-07,C50764,P1005,1,49.59,20.0,48.35,completed
O204907,1,2024-10-16,C53312,P1059,4,21.31,5.0,10.77,completed
O205836,2,"Mar 24, 2023",C53980,P1015,2,234.42,0.0,182.85,completed
O202532,5,23/07/2024,C51688,P1055,4,26.8,0.0,12.86,completed
O205535,1,30/01/2024,C53763,P1065,1,43.33,5.0,21.89,completed
O201794,1,2024-07-23,C51193,P1034,1,27.96,15.0,,completed
O200279,4,"Dec 14, 2024",C50202,P1032,3,28.22,30.0,25.0,completed
O203820,2,2024-04-21,C52526,P1011,1,294.03,0.0,229.34,completed
O202167,1,2024-01-25,C51444,P1052,5,44.0,0.0,21.12,completed
O204494,1,2023-11-28,C53009,P1113,2,12.76,30.0,10.21,completed
O205014,2,2024-09-17,C53384,P1038,1,32.46,0.0,20.13,completed
O204045,1,15/12/2024,C52690,P1039,1,26.17,20.0,20.28,completed
O205255,1,"Sep 06, 2023",C53571,P1088,2,60.76,0.0,39.49,completed
O205377,1,2023-05-31,C53656,P1049,1,44.95,0.0,21.58,completed
O201387,2,2023-03-19,C50911,P1099,1,19.2,10.0,8.53,completed
O202251,2,2024-06-18,C51506,P1028,1,59.31,0.0,36.77,completed
O202236,1,22/07/2023,C51497,P1015,1,234.42,0.0,182.85,completed
O200718,3,2023-10-20,C50496,P1030,1,61.28,0.0,37.99,completed
O201475,2,2024-12-17,C50967,P1071,1,16.78,10.0,8.95,completed
O200239,1,2024-08-25,C50172,P1022,1,124.65,0.0,97.23,completed
O200952,4,2023-05-30,C50641,P1024,4,166.5,0.0,129.87,completed
O200550,1,2024-07-14,C50397,P1079,1,85.12,0.0,55.33,completed
O202581,3,"Apr 22, 2024",C51722,P1050,1,34.14,,,completed
O201704,4,15/02/2024,C51108,P1060,3,48.64,,24.58,completed
O203294,2,07/12/2023,C52179,P1015,2,187.54,20.0,182.85,completed
O203222,2,06/07/2024,C52127,P1047,1,46.57,5.0,23.53,completed
O201085,2,2024-11-23,C50729,P1034,2,29.6,10.0,20.39,completed
O201155,3,2024-04-09,C50766,P1005,1,61.99,0.0,48.35,completed
O205570,1,29/06/2023,C53791,P1117,1,27.56,,15.43,completed
O205187,2,02/03/2024,C53519,P1030,1,55.15,10.0,37.99,completed
O203698,1,2023-11-20,C52457,P1071,4,18.65,0.0,8.95,completed
O201271,1,17/12/2024,C50829,P1074,2,55.52,30.0,51.56,completed
O204503,1,2023-09-12,C53016,P1105,1,11.88,5.0,5.0,completed
O200910,3,02/12/2024,C50614,P1114,1,10.72,10.0,6.67,completed
O205337,2,2024-12-24,C53629,P1074,2,79.32,0.0,51.56,completed
O204618,3,2024-09-07,C53102,P1100,1,12.02,5.0,5.06,completed
O202366,1,2024-06-02,C51575,P1055,1,26.8,0.0,12.86,completed
O201156,1,2024-08-06,C50767,P1015,1,234.42,0.0,182.85,completed
O205500,3,2023-06-16,C53742,P1061,1,15.53,0.0,7.45,completed
O200745,5,2023-08-05,C50509,P1056,2,22.36,10.0,11.92,completed
O205483,1,14/12/2023,C53723,P1052,1,39.6,10.0,21.12,completed
O204300,2,2024-10-15,C52862,P1032,4,34.27,15.0,25.0,completed
O203166,3,17/07/2024,C52087,P1118,1,24.8,0.0,13.89,completed
O200973,4,2024-03-02,C50655,P1015,1,222.7,5.0,182.85,completed
O204096,1,2024-03-10,C52722,P1071,1,18.65,0.0,8.95,completed
O200839,1,18/10/2023,C50564,P1037,1,46.67,0.0,28.94,completed
O205288,4,2023-01-30,C53595,P1109,3,37.34,0.0,20.91,completed
O200768,1,2023-09-12,C50524,P1054,3,25.81,10.0,13.77,completed
O204775,3,2024-10-01,C53215,P1066,1,47.32,0.0,22.71,completed
O200963,1,"Sep 15, 2024",C50651,P1094,1,14.96,15.0,7.04,completed
O204599,1,2024-11-23,C53083,P1095,1,6.48,30.0,,returned
O201784,1,2024-01-03,C51179,P1007,4,155.58,20.0,151.69,completed
O205055,2,2023-07-30,C53420,P1032,4,38.3,5.0,25.0,completed
O200804,4,2023-10-26,C50541,P1008,1,152.33,0.0,118.82,completed
O203790,3,2024-10-09,C52510,P1097,1,10.71,0.0,4.28,completed
O204252,5,2023-07-09,C52835,P1074,1,79.32,,51.56,completed
O200841,1,2024-03-15,C50566,P1104,1,21.97,10.0,9.76,completed
O202040,1,2024-05-04,C51361,P1016,1,113.0,0.0,88.14,completed
O204054,2,2024-12-25,C52696,P1062,1,25.63,10.0,13.67,completed
O203745,1,2024-11-23,C52478,P1037,1,37.34,20.0,28.94,completed
O204350,3,23/04/2023,C52899,P1063,1,35.63,0.0,17.1,completed
O200883,2,2024-11-27,C50589,P1120,2,19.59,10.0,12.19,completed
O202524,1,2024-01-25,C51681,P1112,2,27.63,0.0,15.47,completed
O201134,1,2023-08-14,C50759,P1044,2,55.48,0.0,34.4,completed
O204684,1,2023-04-01,C53149,P1114,1,11.91,0.0,6.67,completed
O203145,1,2023-01-30,C52071,P1075,2,65.26,0.0,42.42,completed
O200310,2,2024-12-02,C50223,P1095,5,8.33,10.0,3.7,completed
O200229,1,2024-09-29,C50158,P1046,4,551.1,0.0,34.17,completed
O200038,1,2024-12-03,C50025,P1079,1,68.1,20.0,55.33,completed
O205120,3,2024-07-27,C53475,P1100,1,10.75,15.0,5.06,completed
O205788,5,2023-09-12,C53945,P1037,3,39.67,15.0,28.94,completed
O203488,1,2024-07-23,C52316,P1114,1,11.91,0.0,6.67,completed
O204269,3,2024-12-28,C52845,P1072,4,19.89,,9.55,completed
O204347,3,2024-12-30,C52898,P1105,1,12.51,0.0,5.0,completed
O204741,1,2024-07-27,C53186,P1078,1,65.84,0.0,42.8,completed
O203070,1,2023-06-13,C52018,P1023,1,355.1,0.0,276.98,completed
O201017,3,26/11/2024,C50697,P1015,1,187.54,20.0,182.85,completed
O204631,1,2024-10-24,C53110,P1067,3,28.31,0.0,13.59,completed
O201792,3,2024-05-05,C51190,P1029,1,60.73,0.0,37.65,completed
O204789,1,"Dec 09, 2024",C53223,P1023,2,213.06,40.0,276.98,completed
O205376,3,2024-05-23,C53654,P1081,3,77.57,0.0,50.42,completed
O203756,2,2023-01-27,C52489,P1066,1,47.32,0.0,22.71,completed
O203387,1,2024-11-27,C52233,P1028,1,41.52,30.0,36.77,completed
O203748,5,2024-05-20,C52480,P1060,1,51.2,0.0,24.58,completed
O201359,3,2024-12-17,C50890,P1047,1,39.22,20.0,23.53,completed
O200347,2,2024-01-11,C50253,P1010,2,79.37,30.0,88.44,returned
O205216,2,2024-01-29,C53539,P1085,2,31.26,0.0,20.32,completed
O203779,3,2024-08-25,C52507,P1009,4,179.6,0.0,140.09,completed
O201780,4,2024-12-06,C51174,P1022,2,74.79,40.0,97.23,
O202188,3,26/03/2024,C51460,P1059,2,22.43,0.0,10.77,completed
O204616,3,2024-11-20,C53097,P1059,1,22.43,0.0,10.77,completed
O201184,2,2024-09-04,C50784,P1079,1,85.12,0.0,55.33,completed
O200680,1,2023-09-23,C50478,P1090,2,77.14,0.0,50.14,completed
O200265,4,2024-12-11,C50194,P1016,1,90.4,20.0,88.14,completed
O203023,1,2024-09-05,C51991,P1015,1,234.42,0.0,182.85,completed
O201111,2,2024-04-29,C50746,P1082,1,41.93,0.0,27.25,returned
O203264,1,2024-02-06,C52162,P1089,2,78.6,0.0,51.09,completed
O201924,2,2024-12-09,C51273,P1031,2,100.9,30.0,89.37,completed
O204324,1,2024-01-05,C52878,P1023,1,213.06,40.0,276.98,completed
O204505,2,2024-03-29,C53017,P1071,2,18.65,0.0,8.95,completed
O204116,6,26/07/2024,C52732,P1114,2,11.91,0.0,6.67,completed
O203298,2,2023-02-06,C52182,P1005,1,52.69,15.0,48.35,completed
O204687,4,2024-10-02,C53154,P1014,1,320.12,5.0,262.84,completed
O200375,2,2024-06-29,C50269,P1082,2,41.93,0.0,27.25,completed
O205730,1,"Nov 27, 2023",C53905,P1015,2,164.09,30.0,182.85,completed
O202858,3,"Sep 05, 2024",C51899,P1015,1,234.42,0.0,,completed
O200119,1,2023-09-06,C50085,P1050,2,32.43,5.0,16.39,completed
O205098,3,2024-12-15,C53462,P1074,1,63.46,20.0,51.56,completed
O200723,1,2023-12-20,C50500,P1006,2,70.86,20.0,69.08,returned
O203287,2,2024-11-27,C52177,P1056,3,22.36,10.0,11.92,completed
O202362,2,2023-12-12,C51574,P1098,2,9.76,20.0,4.88,completed
O202640,1,2024-05-30,C51768,P1046,2,55.11,0.0,34.17,completed
O204204,5,2024-11-30,C52789,P1103,1,11.03,30.0,6.3,completed
O205259,1,2024-05-25,C53572,P1052,1,39.6,10.0,21.12,completed
O200563,2,2024-09-08,C50404,P1094,1,17.6,0.0,7.04,completed
O201147,1,2024-05-19,C50764,P1050,1,29.02,15.0,16.39,completed
O200541,1,2024-03-12,C50392,P1038,2,30.84,5.0,20.13,completed
O204232,1,2023-12-14,C52813,P1058,1,45.42,30.0,31.15,completed
O201774,1,2024-06-23,C51171,P1012,1,278.05,0.0,216.88,completed
O201629,1,17/12/2024,C51061,P1025,1,31.9,20.0,24.73,completed
O205805,1,2024-12-08,C53961,P1015,1,187.54,20.0,182.85,completed
O200672,3,2024-12-02,C50476,P1013,2,131.59,30.0,146.62,completed
O203067,2,2024-09-19,C52014,P1067,1,28.31,0.0,13.59,completed
O205533,3,2024-02-07,C53763,P1113,1,16.41,10.0,10.21,returned
O202176,4,09/12/2024,C51451,P1025,3,27.92,30.0,24.73,completed
O202589,2,09/04/2024,C51730,P1088,2,57.72,5.0,39.49,completed
O205272,1,2024-08-20,C53585,P1111,1,30.48,0.0,17.07,completed
O205637,2,09/03/2024,C53849,P1023,1,355.1,0.0,276.98,completed
O204347,1,2024-12-30,C52898,P1058,1,64.89,0.0,31.15,completed
O205777,1,2024-11-02,C53941,P1110,1,10.34,0.0,5.79,completed
O200522,1,2024-12-28,C50378,P1099,2,21.33,,8.53,completed
O202395,4,2023-02-25,C51592,P1102,1,27.5,10.0,12.22,completed
O200646,2,2024-07-01,C50455,P1021,1,163.75,0.0,127.73,completed
O201379,3,2024-07-30,C50902,P1084,1,48.91,,31.79,
O203831,2,2023-12-20,C52535,P1034,1,26.31,20.0,20.39,completed
O203562,3,2024-11-04,C52364,P1051,1,37.72,0.0,18.11,completed
O200497,2,2024-12-22,C50362,P1004,1,304.09,0.0,237.19,completed
O201888,1,2023-02-28,C51246,P1103,1,14.97,5.0,6.3,completed
O200913,1,2023-12-10,C50614,P1032,1,36.29,10.0,25.0,completed
O201474,1,2024-11-09,C50967,P1015,1,234.42,0.0,182.85,completed
O205616,3,11/10/2024,C53830,P1073,1,36.39,0.0,23.65,completed
O204728,1,2024-11-01,C53175,P1044,1,55.48,0.0,34.4,completed
O203785,1,2023-02-22,C52509,P1040,1,68.39,0.0,42.4,completed
O200213,2,29/03/2024,C50148,P1037,1,46.67,0.0,28.94,completed
O202557,3,"Dec 10, 2024",C51706,P1055,4,18.76,30.0,12.86,completed
O200160,1,2024-10-12,C50122,P1049,2,44.95,0.0,21.58,completed
O202603,4,2024-06-29,C51743,P1062,1,28.48,0.0,13.67,completed
O200304,4,2024-03-13,C50220,P1083,3,49.42,0.0,32.12,completed
O200960,2,2023-12-16,C50644,P1074,5,71.39,10.0,51.56,completed
O202054,4,2023-07-15,C51372,P1118,2,24.8,0.0,13.89,completed
O200255,3,2024-08-30,C50185,P1060,4,51.2,0.0,24.58,completed
O200020,4,2024-09-26,C50012,P1083,-1,49.42,0.0,32.12,returned
O200109,3,2024-11-27,C50075,P1097,5,7.5,30.0,4.28,completed
O202843,1,2024-03-28,C51892,P1120,1,21.77,0.0,12.19,completed
O203821,3,14/08/2024,C52527,P1081,2,77.57,0.0,50.42,completed
O200286,1,2024-06-14,C50205,P1060,1,51.2,0.0,24.58,completed
O201491,2,14/11/2024,C50979,P1027,3,64.47,0.0,39.97,completed
O204273,3,2024-12-29,C52849,P1109,2,37.34,0.0,20.91,completed
O201961,2,"Jun 15, 2023",C51302,P1106,1,16.74,0.0,6.7,completed
O205130,4,11/06/2024,C53479,P1014,2,336.97,0.0,262.84,completed
O203528,1,2024-11-23,C52347,P1078,5,59.26,10.0,42.8,returned
O203835,1,2024-12-21,C52536,P1116,1,18.83,0.0,10.54,completed
O204828,1,2024-07-30,C53254,P1062,1,28.48,0.0,13.67,completed
O201672,3,2024-11-24,C51078,P1012,3,222.44,20.0,216.88,completed
O202171,4,2024-11-07,C51445,P1017,4,222.03,0.0,173.18,completed
O200070,1,2024-05-14,C50049,P1024,1,166.5,0.0,129.87,completed
O201642,4,2024-10-06,C51064,P1035,1,67.22,0.0,41.68,completed
O201853,3,2024-12-09,C51220,P1069,1,38.98,20.0,23.39,completed
O202478,1,2024-11-22,C51646,P1010,1,102.05,10.0,88.44,completed
O205191,3,2024-09-30,C53522,P1032,1,36.29,10.0,25.0,completed
O201360,3,2024-02-04,C50892,P1119,1,51.92,5.0,30.6,returned
O202848,1,2024-11-20,C51895,P1068,1,26.9,0.0,12.91,completed
O205167,2,"Aug 31, 2024",C53509,P1008,1,152.33,0.0,118.82,completed
O205269,4,"Oct 12, 2023",C53581,P1085,3,28.13,10.0,20.32,completed
O201337,5,08/12/2023,C50880,P1032,2,28.22,30.0,25.0,completed
O203070,2,2023-06-13,C52018,P1004,1,258.48,15.0,237.19,completed
O205711,4,2024-11-16,C53893,P1034,1,32.89,0.0,20.39,completed
O200405,3,2023-04-25,C50290,P1067,1,28.31,0.0,13.59,completed
O203174,2,2024-04-20,C52093,P1015,1,234.42,0.0,182.85,completed
O200212,4,2024-08-31,C50148,P1084,3,48.91,0.0,31.79,completed
O200825,1,2024-03-16,C50551,P1061,2,15.53,0.0,7.45,
O204494,3,"Nov 28, 2023",C53009,P1030,4,42.9,30.0,37.99,completed
O204446,1,2024-02-15,C52976,P1063,1,35.63,0.0,17.1,completed
O200783,2,2024-11-24,C50536,P1094,2,12.32,30.0,7.04,completed
O204279,4,2024-12-31,C52849,P1017,1,222.03,0.0,173.18,completed
O205451,3,2024-08-12,C53706,P1061,1,15.53,0.0,7.45,completed
O202643,2,2024-11-12,C51770,P1015,1,234.42,0.0,182.85,completed
O205536,2,2023-04-17,C53763,P1063,2,35.63,0.0,17.1,completed
O202666,1,2023-11-11,C51788,P1052,1,44.0,0.0,21.12,completed
O203221,2,2024-11-04,C52127,P1087,3,46.61,0.0,30.3,completed
O201537,1,2024-02-07,C51001,P1050,1,34.14,0.0,16.39,returned
O202619,1,2024-12-14,C51754,P1029,2,54.66,10.0,37.65,completed
O205380,2,"Apr 24, 2024",C53658,P1062,1,28.48,0.0,13.67,completed
O202925,1,2024-01-31,C51932,P1088,3,60.76,0.0,39.49,completed
O201066,1,2023-10-14,C50716,P1029,1,60.73,0.0,37.65,completed
O202357,1,2024-06-29,C51572,P1037,4,46.67,0.0,28.94,completed
O202072,2,2024-09-18,C51378,P1062,5,28.48,0.0,13.67,completed
O202752,2,2023-12-25,C51833,P1034,1,32.89,0.0,20.39,completed
O203969,1,14/12/2024,C52639,P1105,1,8.76,30.0,5.0,completed
O204420,1,2024-10-14,C52956,P1001,1,214.35,0.0,167.19,completed
O200451,1,2024-07-31,C50322,P1056,2,22.36,10.0,11.92,completed
O204992,1,2023-11-29,C53372,P1091,2,18.98,20.0,9.49,completed
O200341,1,2023-06-21,C50252,P1113,1,18.23,0.0,10.21,completed
O203721,1,2023-08-14,C52461,P1092,1,17.47,,6.99,completed
O200990,4,2024-02-17,C50676,P1013,3,187.98,0.0,146.62,completed
O200754,4,2024-08-06,C50516,P1038,1,32.46,0.0,20.13,returned
O204182,3,2024-03-21,C52771,P1063,2,30.29,15.0,17.1,completed
O201298,5,2024-05-22,C50847,P1078,2,65.84,0.0,42.8,completed
O205328,1,2024-11-25,C53620,P1041,1,57.31,20.0,44.42,completed
O201249,2,"Dec 05, 2024",C50816,P1084,2,34.24,30.0,31.79,completed
O200138,1,2023-11-04,C50096,P1114,1,11.91,0.0,6.67,completed
O205211,1,2024-04-20,C53536,P1037,1,46.67,0.0,28.94,returned
O205482,1,2023-10-16,C53723,P1032,4,36.29,10.0,25.0,completed
O205685,2,2024-08-25,C53873,P1092,1,16.6,5.0,6.99,completed
O204363,2,2023-12-25,C52911,P1067,1,28.31,0.0,13.59,completed
O201868,1,2024-12-02,C51227,P1030,1,36.77,40.0,37.99,completed
O202386,4,2024-01-14,C51583,P1076,1,70.57,20.0,57.34,completed
O201318,4,2024-12-31,C50864,P1066,2,44.95,5.0,22.71,completed
O204279,5,2024-12-31,C52849,P1070,1,30.38,0.0,14.58,completed
O204225,5,18/01/2024,C52803,P1017,2,222.03,0.0,173.18,completed
O203105,2,2024-06-10,C52048,P1057,3,29.26,0.0,14.04,completed
O203089,1,2023-11-14,C52033,P1031,1,144.15,0.0,89.37,completed
O200255,5,2024-08-30,C50185,P1030,1,61.28,0.0,37.99,completed
O205658,1,04/12/2024,C53860,P1102,2,18.34,,12.22,completed
O202364,2,2024-05-31,C51575,P1048,1,32.96,10.0,17.58,completed
O202770,3,2024-01-25,C51848,P1001,1,214.35,0.0,167.19,completed
O201024,2,2024-04-30,C50700,P1066,1,47.32,0.0,22.71,returned
O202162,2,2024-08-05,C51440,P1005,2,61.99,0.0,48.35,completed
O201368,1,10/07/2024,C50895,P1070,2,30.38,0.0,14.58,completed
O201260,3,"Jan 04, 2024",C50820,P1090,-2,61.71,20.0,50.14,returned
O200734,1,2024-08-27,C50505,P1047,1,44.12,10.0,23.53,completed
O205820,1,2023-11-06,C53969,P1027,1,64.47,0.0,39.97,completed
O202973,3,2023-12-18,C51956,P1029,2,54.66,10.0,37.65,completed
O203560,1,06/12/2024,C52364,P1039,1,19.63,40.0,20.28,completed
O205036,2,2024-05-07,C53401,P1030,1,61.28,0.0,37.99,completed
O203208,1,27/11/2024,C52116,P1091,2,16.6,30.0,9.49,completed
O204623,1,2024-06-25,C53102,P1080,3,50.9,0.0,33.09,completed
O202717,1,2023-12-03,C51817,P1001,1,171.48,20.0,167.19,completed
O205646,2,2024-12-09,C53855,P1069,1,34.1,30.0,23.39,completed
O204202,3,18/12/2024,C52787,P1057,1,23.41,20.0,14.04,completed
O202314,1,2024-01-22,C51554,P1114,3,11.91,0.0,6.67,completed
O200719,1,2024-11-23,C50497,P1088,3,42.53,30.0,39.49,completed
O202842,1,2024-11-16,C51890,P1032,1,40.32,0.0,25.0,completed
O205176,2,2024-12-03,C53514,P1045,-1,47.13,10.0,32.47,returned
O205525,5,2024-10-07,C53756,P1044,1,55.48,0.0,34.4,completed
O204513,1,2024-12-07,C53023,P1112,2,19.34,30.0,15.47,completed
